"","species","stock","brood.yr","spawners","recruits","lat","long","region","entry.yr","era","sst1","sst2","sst3"
"218","Pink","S SEAK.E",1960,1645698,18018178,55.71556,131.8714,"GOA",1961,"1",0.551909134,0.551909134,0.741367
"219","Pink","S SEAK.O",1961,3051815,11375279,55.71556,131.8714,"GOA",1962,"1",0.314119482,0.314119482,0.185185259
"220","Pink","S SEAK.E",1962,7277750,18498952,55.71556,131.8714,"GOA",1963,"1",1.148739053,1.148739053,0.921695214
"221","Pink","S SEAK.O",1963,6239135,11499633,55.71556,131.8714,"GOA",1964,"1",-0.297211658,-0.297211658,-0.956233696
"222","Pink","S SEAK.E",1964,7241005,24066918,55.71556,131.8714,"GOA",1965,"1",-1.24073887,-1.24073887,-1.733437274
"223","Pink","S SEAK.O",1965,5789175,4335653,55.71556,131.8714,"GOA",1966,"1",-0.649684602,-0.649684602,-0.690029041
"224","Pink","S SEAK.E",1966,8505363,22660571,55.71556,131.8714,"GOA",1967,"1",0.007104409,0.007104409,-0.085974201
"225","Pink","S SEAK.O",1967,3694113,5491593,55.71556,131.8714,"GOA",1968,"1",-0.166731051,-0.166731051,-0.000472444
"226","Pink","S SEAK.E",1968,7466695,11799014,55.71556,131.8714,"GOA",1969,"1",-1.186836818,-1.186836818,-0.996730711
"227","Pink","S SEAK.O",1969,4292453,13509162,55.71556,131.8714,"GOA",1970,"1",-0.457698556,-0.457698556,-0.457909607
"228","Pink","S SEAK.E",1970,6428255,15278598,55.71556,131.8714,"GOA",1971,"1",-1.384722421,-1.384722421,-1.655775291
"229","Pink","S SEAK.O",1971,7249918,10606553,55.71556,131.8714,"GOA",1972,"1",-1.349106756,-1.349106756,-0.913547652
"230","Pink","S SEAK.E",1972,6125953,9844298,55.71556,131.8714,"GOA",1973,"1",-1.099907987,-1.099907987,-0.780800212
"231","Pink","S SEAK.O",1973,6048048,11491835,55.71556,131.8714,"GOA",1974,"1",-0.762904501,-0.762904501,-0.637738868
"232","Pink","S SEAK.E",1974,5623493,13648641,55.71556,131.8714,"GOA",1975,"1",-1.427990259,-1.427990259,-1.475286336
"233","Pink","S SEAK.O",1975,8158853,23897761,55.71556,131.8714,"GOA",1976,"1",-1.071429789,-1.071429789,-1.16646605
"234","Pink","S SEAK.E",1976,8486705,28963338,55.71556,131.8714,"GOA",1977,"1",0.169855467,0.169855467,-0.20373366
"235","Pink","S SEAK.O",1977,12599508,15575736,55.71556,131.8714,"GOA",1978,"1",0.031266561,0.031266561,0.037906499
"236","Pink","S SEAK.E",1978,10538360,25022308,55.71556,131.8714,"GOA",1979,"1",0.01721509,0.01721509,-0.091800535
"237","Pink","S SEAK.O",1979,8585955,25227802,55.71556,131.8714,"GOA",1980,"1",-0.380210936,-0.380210936,-0.247884007
"238","Pink","S SEAK.E",1980,12098035,23055870,55.71556,131.8714,"GOA",1981,"1",0.418309927,0.418309927,0.476082108
"239","Pink","S SEAK.O",1981,11702868,47769995,55.71556,131.8714,"GOA",1982,"1",-0.646336806,-0.646336806,-1.030048454
"240","Pink","S SEAK.E",1982,10094798,38863370,55.71556,131.8714,"GOA",1983,"1",0.963721715,0.963721715,1.278776226
"241","Pink","S SEAK.O",1983,16308113,55599110,55.71556,131.8714,"GOA",1984,"1",0.332076941,0.332076941,0.139214979
"242","Pink","S SEAK.E",1984,19186855,73580617,55.71556,131.8714,"GOA",1985,"1",-0.669488609,-0.669488609,-0.90791166
"243","Pink","S SEAK.O",1985,24886955,15904992,55.71556,131.8714,"GOA",1986,"1",-0.138880947,-0.138880947,-0.325872997
"244","Pink","S SEAK.E",1986,28561160,17230952,55.71556,131.8714,"GOA",1987,"1",0.043710033,0.043710033,-0.212558705
"245","Pink","S SEAK.O",1987,11273663,64093613,55.71556,131.8714,"GOA",1988,"1",0.005542755,0.005542755,0.139765922
"246","Pink","S SEAK.E",1988,8176163,39534645,55.71556,131.8714,"GOA",1989,"2",0.178402433,0.178402433,0.225172629
"247","Pink","S SEAK.O",1989,18330133,57573643,55.71556,131.8714,"GOA",1990,"2",0.198027196,0.198027196,0.407757353
"248","Pink","S SEAK.E",1990,12851393,32723774,55.71556,131.8714,"GOA",1991,"2",-0.426733906,-0.426733906,-0.323049392
"249","Pink","S SEAK.O",1991,14076368,55400184,55.71556,131.8714,"GOA",1992,"2",0.238497405,0.238497405,0.554626862
"250","Pink","S SEAK.E",1992,13714198,34227825,55.71556,131.8714,"GOA",1993,"2",0.517698231,0.517698231,0.856852824
"251","Pink","S SEAK.O",1993,16181233,60780765,55.71556,131.8714,"GOA",1994,"2",0.713315998,0.713315998,0.696315887
"252","Pink","S SEAK.E",1994,13167560,83426596,55.71556,131.8714,"GOA",1995,"2",0.430641507,0.430641507,0.631808053
"253","Pink","S SEAK.O",1995,19465300,30225545,55.71556,131.8714,"GOA",1996,"2",-0.116328461,-0.116328461,-0.104690829
"254","Pink","S SEAK.E",1996,29750273,41128808,55.71556,131.8714,"GOA",1997,"2",0.676425866,0.676425866,0.780400434
"255","Pink","S SEAK.O",1997,14927440,67046610,55.71556,131.8714,"GOA",1998,"2",0.847211447,0.847211447,0.894540355
"256","Pink","S SEAK.E",1998,17380043,25882720,55.71556,131.8714,"GOA",1999,"2",-0.708036396,-0.708036396,-1.031283249
"257","Pink","S SEAK.O",1999,28189610,79477238,55.71556,131.8714,"GOA",2000,"2",-0.258813079,-0.258813079,0.065868814
"258","Pink","S SEAK.E",2000,13505943,45432341,55.71556,131.8714,"GOA",2001,"2",-0.427805918,-0.427805918,-0.565535676
"259","Pink","S SEAK.O",2001,27465698,53720970,55.71556,131.8714,"GOA",2002,"2",-0.337471807,-0.337471807,-0.456661089
"260","Pink","S SEAK.E",2002,22113080,41564106,55.71556,131.8714,"GOA",2003,"2",1.03690808,1.03690808,1.117127186
"261","Pink","S SEAK.O",2003,24443423,52353479,55.71556,131.8714,"GOA",2004,"2",0.89641694,0.89641694,1.428467293
"262","Pink","S SEAK.E",2004,20639850,14086080,55.71556,131.8714,"GOA",2005,"2",1.133139784,1.133139784,1.838691911
"263","Pink","S SEAK.O",2005,23489198,58255286,55.71556,131.8714,"GOA",2006,"2",0.143028949,0.143028949,0.376626193
"264","Pink","S SEAK.E",2006,10818898,29374172,55.71556,131.8714,"GOA",2007,"2",-0.355725751,-0.355725751,-0.372125403
"265","Pink","S SEAK.O",2007,26478430,44429724,55.71556,131.8714,"GOA",2008,"2",-1.011373687,-1.011373687,-1.072143357
"266","Pink","S SEAK.E",2008,15735923,28551949,55.71556,131.8714,"GOA",2009,"2",-0.598361332,-0.598361332,-0.381048662
"267","Pink","N SEAK Outside.E",1960,344205,399494,57.17694,135.7869,"GOA",1961,"1",0.539967686,0.539967686,0.793708083
"268","Pink","N SEAK Outside.O",1961,875088,3349217,57.17694,135.7869,"GOA",1962,"1",0.318769075,0.318769075,0.244002566
"269","Pink","N SEAK Outside.E",1962,334630,404449,57.17694,135.7869,"GOA",1963,"1",1.083161701,1.083161701,0.854546685
"270","Pink","N SEAK Outside.O",1963,2049505,1566842,57.17694,135.7869,"GOA",1964,"1",-0.2416617,-0.2416617,-0.962217663
"271","Pink","N SEAK Outside.E",1964,328803,159136,57.17694,135.7869,"GOA",1965,"1",-1.280364034,-1.280364034,-1.788170592
"272","Pink","N SEAK Outside.O",1965,948288,626930,57.17694,135.7869,"GOA",1966,"1",-0.682062871,-0.682062871,-0.753670112
"273","Pink","N SEAK Outside.E",1966,130035,111655,57.17694,135.7869,"GOA",1967,"1",-0.047558818,-0.047558818,-0.013149192
"274","Pink","N SEAK Outside.O",1967,500073,1189566,57.17694,135.7869,"GOA",1968,"1",-0.065344861,-0.065344861,0.131425346
"275","Pink","N SEAK Outside.E",1968,51895,213220,57.17694,135.7869,"GOA",1969,"1",-1.185107392,-1.185107392,-1.046679276
"276","Pink","N SEAK Outside.O",1969,1052220,665671,57.17694,135.7869,"GOA",1970,"1",-0.404704774,-0.404704774,-0.453804384
"277","Pink","N SEAK Outside.E",1970,145265,356042,57.17694,135.7869,"GOA",1971,"1",-1.437885874,-1.437885874,-1.707566574
"278","Pink","N SEAK Outside.O",1971,573925,1150367,57.17694,135.7869,"GOA",1972,"1",-1.480292311,-1.480292311,-1.07103365
"279","Pink","N SEAK Outside.E",1972,306308,532619,57.17694,135.7869,"GOA",1973,"1",-1.198493238,-1.198493238,-0.85355144
"280","Pink","N SEAK Outside.O",1973,891608,1826656,57.17694,135.7869,"GOA",1974,"1",-0.707673903,-0.707673903,-0.584462329
"281","Pink","N SEAK Outside.E",1974,470398,758496,57.17694,135.7869,"GOA",1975,"1",-1.456370347,-1.456370347,-1.565904201
"282","Pink","N SEAK Outside.O",1975,1260848,6468894,57.17694,135.7869,"GOA",1976,"1",-1.026444385,-1.026444385,-1.090928648
"283","Pink","N SEAK Outside.E",1976,652855,956662,57.17694,135.7869,"GOA",1977,"1",0.282481352,0.282481352,-0.032913733
"284","Pink","N SEAK Outside.O",1977,4270718,5872272,57.17694,135.7869,"GOA",1978,"1",-0.050567064,-0.050567064,-0.028273672
"285","Pink","N SEAK Outside.E",1978,794675,639867,57.17694,135.7869,"GOA",1979,"1",0.017394414,0.017394414,-0.071821676
"286","Pink","N SEAK Outside.O",1979,4060198,6424193,57.17694,135.7869,"GOA",1980,"1",-0.375672779,-0.375672779,-0.226776285
"287","Pink","N SEAK Outside.E",1980,530225,2033582,57.17694,135.7869,"GOA",1981,"1",0.501497425,0.501497425,0.616066471
"288","Pink","N SEAK Outside.O",1981,3676025,5645863,57.17694,135.7869,"GOA",1982,"1",-0.657470983,-0.657470983,-1.081813614
"289","Pink","N SEAK Outside.E",1982,1530970,3397864,57.17694,135.7869,"GOA",1983,"1",0.995840113,0.995840113,1.308427979
"290","Pink","N SEAK Outside.O",1983,3089278,10032670,57.17694,135.7869,"GOA",1984,"1",0.520561218,0.520561218,0.348862233
"291","Pink","N SEAK Outside.E",1984,2123058,1040062,57.17694,135.7869,"GOA",1985,"1",-0.598350817,-0.598350817,-0.960154672
"292","Pink","N SEAK Outside.O",1985,4401620,1483886,57.17694,135.7869,"GOA",1986,"1",-0.184776381,-0.184776381,-0.40982714
"293","Pink","N SEAK Outside.E",1986,827743,484093,57.17694,135.7869,"GOA",1987,"1",0.019301679,0.019301679,-0.276093059
"294","Pink","N SEAK Outside.O",1987,1055085,2014204,57.17694,135.7869,"GOA",1988,"1",0.02657293,0.02657293,0.158986749
"295","Pink","N SEAK Outside.E",1988,417488,933788,57.17694,135.7869,"GOA",1989,"2",0.211187773,0.211187773,0.216975811
"296","Pink","N SEAK Outside.O",1989,1103323,2178632,57.17694,135.7869,"GOA",1990,"2",0.12779174,0.12779174,0.352171899
"297","Pink","N SEAK Outside.E",1990,745900,1747889,57.17694,135.7869,"GOA",1991,"2",-0.515071929,-0.515071929,-0.376290031
"298","Pink","N SEAK Outside.O",1991,1804080,2128693,57.17694,135.7869,"GOA",1992,"2",0.026444224,0.026444224,0.312986491
"299","Pink","N SEAK Outside.E",1992,1315178,4296109,57.17694,135.7869,"GOA",1993,"2",0.453209885,0.453209885,0.760173724
"300","Pink","N SEAK Outside.O",1993,1071388,5134410,57.17694,135.7869,"GOA",1994,"2",0.543040553,0.543040553,0.550476002
"301","Pink","N SEAK Outside.E",1994,3300273,5736249,57.17694,135.7869,"GOA",1995,"2",0.189333754,0.189333754,0.397266047
"302","Pink","N SEAK Outside.O",1995,3379848,7595470,57.17694,135.7869,"GOA",1996,"2",-0.197308897,-0.197308897,-0.109484703
"303","Pink","N SEAK Outside.E",1996,3878028,9561585,57.17694,135.7869,"GOA",1997,"2",0.643421375,0.643421375,0.749496944
"304","Pink","N SEAK Outside.O",1997,4837720,8007840,57.17694,135.7869,"GOA",1998,"2",0.735529093,0.735529093,0.778804393
"305","Pink","N SEAK Outside.E",1998,3708033,6389979,57.17694,135.7869,"GOA",1999,"2",-0.715330626,-0.715330626,-1.0554397
"306","Pink","N SEAK Outside.O",1999,5364505,7936232,57.17694,135.7869,"GOA",2000,"2",-0.289367431,-0.289367431,0.021853199
"307","Pink","N SEAK Outside.E",2000,3832783,8748619,57.17694,135.7869,"GOA",2001,"2",-0.365681434,-0.365681434,-0.50538261
"308","Pink","N SEAK Outside.O",2001,5932160,7398788,57.17694,135.7869,"GOA",2002,"2",-0.356960385,-0.356960385,-0.460729915
"309","Pink","N SEAK Outside.E",2002,5741703,7728965,57.17694,135.7869,"GOA",2003,"2",1.052012069,1.052012069,1.077367114
"310","Pink","N SEAK Outside.O",2003,5506903,11292515,57.17694,135.7869,"GOA",2004,"2",0.860450622,0.860450622,1.3283407
"311","Pink","N SEAK Outside.E",2004,5469000,7438618,57.17694,135.7869,"GOA",2005,"2",1.144717934,1.144717934,1.871730016
"312","Pink","N SEAK Outside.O",2005,6271490,10038371,57.17694,135.7869,"GOA",2006,"2",0.075722504,0.075722504,0.318858297
"313","Pink","N SEAK Outside.E",2006,4895000,6163691,57.17694,135.7869,"GOA",2007,"2",-0.414484832,-0.414484832,-0.426465202
"314","Pink","N SEAK Outside.O",2007,5765000,5912584,57.17694,135.7869,"GOA",2008,"2",-0.892191966,-0.892191966,-0.924712951
"315","Pink","N SEAK Outside.E",2008,4325598,8820148,57.17694,135.7869,"GOA",2009,"2",-0.549700117,-0.549700117,-0.280745405
"316","Pink","N SEAK Inside.E",1960,2603720,4036435,57.57528,134.7503,"GOA",1961,"1",0.531726973,0.531726973,0.787976286
"317","Pink","N SEAK Inside.O",1961,5142980,19905504,57.57528,134.7503,"GOA",1962,"1",0.299591066,0.299591066,0.204810097
"318","Pink","N SEAK Inside.E",1962,3612000,11443558,57.57528,134.7503,"GOA",1963,"1",1.081972641,1.081972641,0.846707396
"319","Pink","N SEAK Inside.O",1963,7304115,8948648,57.57528,134.7503,"GOA",1964,"1",-0.238713933,-0.238713933,-0.969375499
"320","Pink","N SEAK Inside.E",1964,4236930,10570049,57.57528,134.7503,"GOA",1965,"1",-1.307860685,-1.307860685,-1.831729514
"321","Pink","N SEAK Inside.O",1965,4402965,4681142,57.57528,134.7503,"GOA",1966,"1",-0.700061968,-0.700061968,-0.773462871
"322","Pink","N SEAK Inside.E",1966,5811193,16161773,57.57528,134.7503,"GOA",1967,"1",-0.04422949,-0.04422949,-0.029348987
"323","Pink","N SEAK Inside.O",1967,2372728,7035923,57.57528,134.7503,"GOA",1968,"1",-0.068933256,-0.068933256,0.116038282
"324","Pink","N SEAK Inside.E",1968,6339855,10316097,57.57528,134.7503,"GOA",1969,"1",-1.190085644,-1.190085644,-1.055116295
"325","Pink","N SEAK Inside.O",1969,3564400,8563571,57.57528,134.7503,"GOA",1970,"1",-0.414599252,-0.414599252,-0.456261162
"326","Pink","N SEAK Inside.E",1970,5139565,8678387,57.57528,134.7503,"GOA",1971,"1",-1.415075353,-1.415075353,-1.696009068
"327","Pink","N SEAK Inside.O",1971,5640305,5182151,57.57528,134.7503,"GOA",1972,"1",-1.469256924,-1.469256924,-1.043046613
"328","Pink","N SEAK Inside.E",1972,5490673,3817647,57.57528,134.7503,"GOA",1973,"1",-1.202316881,-1.202316881,-0.85432309
"329","Pink","N SEAK Inside.O",1973,3557618,1537448,57.57528,134.7503,"GOA",1974,"1",-0.734489296,-0.734489296,-0.588983474
"330","Pink","N SEAK Inside.E",1974,3215913,1811216,57.57528,134.7503,"GOA",1975,"1",-1.469575961,-1.469575961,-1.572715597
"331","Pink","N SEAK Inside.O",1975,1486515,4413971,57.57528,134.7503,"GOA",1976,"1",-1.022350065,-1.022350065,-1.09645073
"332","Pink","N SEAK Inside.E",1976,1773183,7315369,57.57528,134.7503,"GOA",1977,"1",0.259261909,0.259261909,-0.067951235
"333","Pink","N SEAK Inside.O",1977,4083868,8558649,57.57528,134.7503,"GOA",1978,"1",-0.051424142,-0.051424142,-0.031932014
"334","Pink","N SEAK Inside.E",1978,4695440,5396335,57.57528,134.7503,"GOA",1979,"1",-0.007658683,-0.007658683,-0.105375512
"335","Pink","N SEAK Inside.O",1979,6538365,7074903,57.57528,134.7503,"GOA",1980,"1",-0.415865956,-0.415865956,-0.261499192
"336","Pink","N SEAK Inside.E",1980,4073700,16962625,57.57528,134.7503,"GOA",1981,"1",0.476811087,0.476811087,0.591688908
"337","Pink","N SEAK Inside.O",1981,4447430,8808287,57.57528,134.7503,"GOA",1982,"1",-0.668068996,-0.668068996,-1.088055872
"338","Pink","N SEAK Inside.E",1982,6193753,9193765,57.57528,134.7503,"GOA",1983,"1",1.023059182,1.023059182,1.333514627
"339","Pink","N SEAK Inside.O",1983,5307143,26463995,57.57528,134.7503,"GOA",1984,"1",0.519732297,0.519732297,0.345402034
"340","Pink","N SEAK Inside.E",1984,5460488,5443673,57.57528,134.7503,"GOA",1985,"1",-0.634978185,-0.634978185,-0.977443483
"341","Pink","N SEAK Inside.O",1985,10873548,12183728,57.57528,134.7503,"GOA",1986,"1",-0.212271375,-0.212271375,-0.420725997
"342","Pink","N SEAK Inside.E",1986,4512388,6666315,57.57528,134.7503,"GOA",1987,"1",0.015888663,0.015888663,-0.270850331
"343","Pink","N SEAK Inside.O",1987,6977443,20096174,57.57528,134.7503,"GOA",1988,"1",0.068462032,0.068462032,0.211166243
"344","Pink","N SEAK Inside.E",1988,4702210,12470006,57.57528,134.7503,"GOA",1989,"2",0.219164329,0.219164329,0.227619254
"345","Pink","N SEAK Inside.O",1989,7371055,27237043,57.57528,134.7503,"GOA",1990,"2",0.136381594,0.136381594,0.352556954
"346","Pink","N SEAK Inside.E",1990,7031375,25200367,57.57528,134.7503,"GOA",1991,"2",-0.522214158,-0.522214158,-0.387676185
"347","Pink","N SEAK Inside.O",1991,9187708,26396047,57.57528,134.7503,"GOA",1992,"2",0.033976477,0.033976477,0.327590696
"348","Pink","N SEAK Inside.E",1992,9700373,51319856,57.57528,134.7503,"GOA",1993,"2",0.458675326,0.458675326,0.766991619
"349","Pink","N SEAK Inside.O",1993,9386440,12765594,57.57528,134.7503,"GOA",1994,"2",0.567291738,0.567291738,0.566136119
"350","Pink","N SEAK Inside.E",1994,16114790,20793396,57.57528,134.7503,"GOA",1995,"2",0.238153037,0.238153037,0.444485343
"351","Pink","N SEAK Inside.O",1995,7925135,23293970,57.57528,134.7503,"GOA",1996,"2",-0.192912254,-0.192912254,-0.122396804
"352","Pink","N SEAK Inside.E",1996,11730148,25125652,57.57528,134.7503,"GOA",1997,"2",0.638333535,0.638333535,0.743042311
"353","Pink","N SEAK Inside.O",1997,12469155,61411893,57.57528,134.7503,"GOA",1998,"2",0.772053002,0.772053002,0.810189141
"354","Pink","N SEAK Inside.E",1998,12279220,14877704,57.57528,134.7503,"GOA",1999,"2",-0.697856813,-0.697856813,-1.033646956
"355","Pink","N SEAK Inside.O",1999,25094123,26186616,57.57528,134.7503,"GOA",2000,"2",-0.280543359,-0.280543359,0.040410814
"356","Pink","N SEAK Inside.E",2000,9562700,32670749,57.57528,134.7503,"GOA",2001,"2",-0.355993354,-0.355993354,-0.505207213
"357","Pink","N SEAK Inside.O",2001,13178575,35144673,57.57528,134.7503,"GOA",2002,"2",-0.379263058,-0.379263058,-0.473571191
"358","Pink","N SEAK Inside.E",2002,13681525,35156466,57.57528,134.7503,"GOA",2003,"2",1.054217761,1.054217761,1.098831097
"359","Pink","N SEAK Inside.O",2003,13847370,41940069,57.57528,134.7503,"GOA",2004,"2",0.867626469,0.867626469,1.348724991
"360","Pink","N SEAK Inside.E",2004,13030943,15687678,57.57528,134.7503,"GOA",2005,"2",1.140316146,1.140316146,1.875095997
"361","Pink","N SEAK Inside.O",2005,16703888,20600744,57.57528,134.7503,"GOA",2006,"2",0.082175314,0.082175314,0.332074534
"362","Pink","N SEAK Inside.E",2006,9891978,4114695,57.57528,134.7503,"GOA",2007,"2",-0.383129363,-0.383129363,-0.393034874
"363","Pink","N SEAK Inside.O",2007,11854573,19358942,57.57528,134.7503,"GOA",2008,"2",-0.887229843,-0.887229843,-0.92967515
"364","Pink","N SEAK Inside.E",2008,3682113,14567041,57.57528,134.7503,"GOA",2009,"2",-0.53881991,-0.53881991,-0.289836808
"365","Pink","Chignik Bay.E",1962,30000,143600,56.38528,158.2261,"GOA",1963,"1",0.075938862,0.075938862,-0.330283947
"366","Pink","Chignik Bay.O",1963,20700,42500,56.38528,158.2261,"GOA",1964,"1",-0.3396893,-0.3396893,-0.775865559
"367","Pink","Chignik Bay.E",1964,20000,89600,56.38528,158.2261,"GOA",1965,"1",-0.994377548,-0.994377548,-1.486884159
"368","Pink","Chignik Bay.O",1965,11000,33100,56.38528,158.2261,"GOA",1966,"1",-0.661367122,-0.661367122,-0.84517291
"369","Pink","Chignik Bay.E",1966,71300,311600,56.38528,158.2261,"GOA",1967,"1",0.113934911,0.113934911,0.470445598
"370","Pink","Chignik Bay.O",1967,5700,41200,56.38528,158.2261,"GOA",1968,"1",-0.067593573,-0.067593573,0.49866136
"371","Pink","Chignik Bay.E",1968,81400,89900,56.38528,158.2261,"GOA",1969,"1",-0.361242026,-0.361242026,-0.382488051
"372","Pink","Chignik Bay.O",1969,11700,70800,56.38528,158.2261,"GOA",1970,"1",-0.014791603,-0.014791603,-0.683771634
"373","Pink","Chignik Bay.E",1970,43600,37400,56.38528,158.2261,"GOA",1971,"1",-1.766496196,-1.766496196,-2.240469084
"374","Pink","Chignik Bay.O",1971,5500,24900,56.38528,158.2261,"GOA",1972,"1",-1.949119497,-1.949119497,-1.704666665
"375","Pink","Chignik Bay.E",1972,5800,37500,56.38528,158.2261,"GOA",1973,"1",-1.031444614,-1.031444614,-1.049218552
